img_local_path,caption1,caption2,context_label,article_url,maskrcnn_bboxes,caption1_modified,caption1_entities,caption2_modified,caption2_entities,bert_base_score,bert_large_score,nouns_1,nouns_2,caption_3,bbs,bbs2,iou
test/172.jpg,The legal drinking age has been raised to 23.,Image shows flaming drinks,1,https://www.snopes.com/fact-check/legal-drinking-age-raised/,"[[61.6138801574707, 212.6248016357422, 269.53155517578125, 445.6068115234375], [12.216193199157715, 50.47367477416992, 687.8550415039062, 452.0], [163.78883361816406, 142.15536499023438, 500.1337585449219, 447.3827819824219], [58.89775466918945, 218.27365112304688, 259.93890380859375, 439.68841552734375], [133.3563995361328, 67.52132415771484, 669.2440185546875, 430.2247619628906], [76.34111022949219, 448.5818176269531, 108.49388885498047, 451.92724609375], [158.245849609375, 145.43687438964844, 503.2886962890625, 443.2409973144531], [134.08163452148438, 95.86151885986328, 530.9038696289062, 430.8008728027344], [93.85541534423828, 33.383487701416016, 495.7504577636719, 287.46270751953125], [82.58230590820312, 449.1996154785156, 114.9765853881836, 452.0]]",The legal drinking age has been raised to CARDINAL.,"[['23', 'CARDINAL']]",Image shows flaming drinks,[],0.18533196,0.41102007,"['The legal drinking age', 'CARDINAL']","['Image', 'flaming drinks']","['an almost empty glass with fire on top of it', 'a glass with water on top of fire in it', 'a glass with water in it on top of a table']","[[0.4969693422317505, 0.5733914375305176, 0.4984450042247772, 0.5969200134277344], [0.3451913893222809, 0.40447455644607544, 0.3039465546607971, 0.6036837100982666]]","[[0.4030926525592804, 0.37077897787094116, 0.3994932174682617, 0.677199125289917], [0.3749274015426636, 0.4477846622467041, 0.5404667258262634, 0.7358588576316833]]",0.6584180009677636
test/173.jpg,Visitors dressed in costumes take a selfie at Hong Kong's Disneyland after the theme park officially reopened after nearly five months.,Visitors dressed in costumes take a selfie at Hong Kong's Disneyland,0,https://www.bbc.com/news/in-pictures-53095998,"[[141.95858764648438, 88.79158782958984, 521.220458984375, 641.4347534179688], [844.4430541992188, 308.7463684082031, 926.5811157226562, 554.8890380859375], [650.1342163085938, 184.13662719726562, 779.5614624023438, 583.6777954101562], [3.344749689102173, 313.3941955566406, 64.75466918945312, 348.0869445800781], [68.6799087524414, 320.8246765136719, 152.239501953125, 364.4664001464844], [319.78662109375, 292.2098693847656, 388.0545959472656, 353.0934753417969], [659.7808227539062, 373.43304443359375, 717.924560546875, 567.8799438476562], [548.0616455078125, 157.7563934326172, 635.065185546875, 241.7866973876953], [663.248291015625, 384.4552001953125, 720.30859375, 570.0844116210938], [200.48968505859375, 449.73150634765625, 314.7652893066406, 640.3756103515625]]",Visitors dressed in costumes take a selfie at GPE FAC after the theme park officially reopened after DATE.,"[[""Hong Kong's"", 'GPE'], ['Disneyland', 'FAC'], ['nearly five months', 'DATE']]",Visitors dressed in costumes take a selfie at GPE Disneyland,"[[""Hong Kong's"", 'GPE']]",0.6897443,0.71747845,"['Visitors', 'costumes', 'a selfie', 'GPE FAC', 'the theme park', 'DATE']","['Visitors', 'costumes', 'a selfie', 'GPE FAC']","['a man and woman taking pics of a person with plush animals', 'a man and woman taking pictures with stuffed animals', 'a man and woman taking a photo with cell phones']","[[0.47162145376205444, 0.6084488034248352, 0.3689846098423004, 0.717886209487915], [0.48616817593574524, 0.6104526519775391, 0.4557356834411621, 0.7756578922271729], [0.41672825813293457, 0.551668107509613, 0.47047168016433716, 0.8534334897994995], [0.35925060510635376, 0.6036350727081299, 0.33655938506126404, 0.6221027970314026]]","[[0.4945909082889557, 0.6183744668960571, 0.41475602984428406, 0.7343002557754517], [0.5126897692680359, 0.5712805986404419, 0.4125179052352905, 0.7358685731887817]]",0.9061337089620938
test/174.png,"Oprah Winfrey wore a GPS ankle monitor during her interview with Prince Harry and Meghan, Duchess of Sussex.","Winfrey was wearing long, brown leather boots, and the bump that people saw was simply a crease in the material when she sat with her legs crossed.",1,https://www.snopes.com/fact-check/oprah-ankle-monitor/,"[[376.9306335449219, 140.42901611328125, 530.87158203125, 314.33599853515625], [38.58518600463867, 136.7113800048828, 149.0708770751953, 334.56085205078125], [3.127244472503662, 221.61236572265625, 99.90634155273438, 342.05645751953125], [274.7566223144531, 251.9542694091797, 322.9039611816406, 288.9354248046875], [441.68658447265625, 220.61119079589844, 545.6685180664062, 327.057861328125], [440.0747375488281, 221.66400146484375, 544.1640625, 328.3121337890625], [216.6688995361328, 247.4170379638672, 389.86773681640625, 325.0824890136719], [181.1735382080078, 197.9521942138672, 245.13035583496094, 275.98797607421875], [225.20263671875, 184.15333557128906, 269.1451721191406, 243.98915100097656], [108.52162170410156, 199.05319213867188, 187.49850463867188, 294.9536437988281]]","PERSON wore a ORG ankle monitor during her interview with PERSON and PERSON, PERSON of Sussex.","[['Oprah Winfrey', 'PERSON'], ['GPS', 'ORG'], ['Prince Harry', 'PERSON'], ['Meghan', 'PERSON'], ['Duchess', 'PERSON']]","PERSON was wearing long, brown leather boots, and the bump that people saw was simply a crease in the material when she sat with her legs crossed.","[['Winfrey', 'PERSON']]",0.38902232,0.41317835,"['PERSON', 'a ORG ankle monitor', 'her interview', 'PERSON', 'PERSON', 'Duchess', 'Sussex']","['Winfrey', 'long', 'brown leather boots', 'the bump', 'that', 'people', 'a crease', 'the material', 'she', 'her legs']","['two people sitting on chairs in a backyard with a table', 'three people sitting on chair in an outdoor setting', 'two people sitting on chairs in a garden with a table']","[[0.6190193295478821, 0.5646775364875793, 0.31711989641189575, 0.5000699758529663], [0.5031775832176208, 0.6750953197479248, 0.2937006950378418, 0.27208399772644043], [0.5210014581680298, 0.5403282642364502, 0.31700611114501953, 0.4645903408527374], [0.7475658655166626, 0.5801693797111511, 0.2946013808250427, 0.4557470977306366]]","[[0.5602661967277527, 0.556902289390564, 0.3698166310787201, 0.46543067693710327], [0.5145769715309143, 0.570929765701294, 0.30355530977249146, 0.45371952652931213]]",0.8277369825348004
test/175.png,A photograph taken at the 'Million MAGA March' in November 2020 shows Nazi and Confederate flags on display.,The photograph seen above was taken in a different time and place that had no connection to “Million MAGA March.”,1,https://www.snopes.com/fact-check/million-maga-nazi-banner/,"[[245.41136169433594, 112.11358642578125, 366.4364929199219, 334.0950927734375], [220.91595458984375, 93.0557861328125, 401.7740783691406, 320.3180847167969], [226.0474395751953, 93.85285949707031, 421.5567626953125, 274.9275817871094], [4.626142978668213, 352.5712890625, 613.1143798828125, 468.47711181640625], [521.5888671875, 64.90665435791016, 629.3145141601562, 297.9361572265625], [225.10293579101562, 83.9309310913086, 397.5918273925781, 119.48267364501953], [530.7691650390625, 269.6316223144531, 618.8897094726562, 360.5860290527344], [105.91991424560547, 292.1929016113281, 128.97579956054688, 332.78033447265625], [530.3169555664062, 284.1116027832031, 550.7427978515625, 351.6705322265625], [514.15576171875, 47.91189956665039, 629.7313842773438, 299.41424560546875]]",A photograph taken at the 'Million MAGA March' in DATE shows NORP and ORG flags on display.,"[['November 2020', 'DATE'], ['Nazi', 'NORP'], ['Confederate', 'ORG']]",The photograph seen above was taken in a different time and place that had no connection to “Million MAGA March.”,[],0.380437,0.19856276,"['A photograph', 'the Million MAGA DATE', 'DATE', 'NORP', 'ORG flags', 'display']","['The photograph', 'a different time', 'place', 'that', 'no connection', 'WORK_OF_ART']","['this is a man standing in front of a truck with american flags', 'this man standing in front of a truck with flag colors', 'a man standing in front of a car with flags']","[[0.37928277254104614, 0.5925988554954529, 0.40587568283081055, 0.6105254292488098], [0.589151918888092, 0.6496698260307312, 0.4648893177509308, 0.6114813685417175], [0.45884591341018677, 0.6233577728271484, 0.29437020421028137, 0.5938250422477722]]","[[0.4605935513973236, 0.5567007660865784, 0.41603580117225647, 0.5382664203643799], [0.49508386850357056, 0.5665060877799988, 0.4058540165424347, 0.6285699605941772]]",0.8209388484623589
test/176.jpg,"A man kneels in front of a memorial and mural for George Floyd in Houston, Texas. Mr Floyd died in May, in Minneapolis, when a white police officer knelt on his neck for nearly nine minutes, sparking nationwide protests.",A man kneels in front of a memorial and mural for George Floyd,0,https://www.bbc.com/news/in-pictures-55150152,"[[745.1259765625, 362.3426818847656, 913.7772216796875, 575.92529296875], [649.009033203125, 413.3990478515625, 696.5853271484375, 513.4423217773438], [572.67431640625, 386.99566650390625, 632.7111206054688, 519.41259765625], [1.578926086425781, 415.80126953125, 264.8705749511719, 664.637939453125], [798.8729858398438, 367.4134521484375, 874.1207885742188, 420.77105712890625], [5.09086275100708, 7.116525650024414, 715.5413208007812, 521.9259033203125], [378.09222412109375, 458.4278259277344, 409.71295166015625, 534.8731079101562], [923.3569946289062, 324.9604187011719, 999.0, 478.1719055175781], [682.3775634765625, 436.3034973144531, 730.0498046875, 506.6824035644531], [903.5037841796875, 480.9122619628906, 990.5826416015625, 513.6528930664062]]","A man kneels in front of a memorial and mural for PERSON in GPE, GPE. Mr PERSON died in DATE, in GPE, when a white police officer knelt on his neck for TIME, sparking nationwide protests.","[['George Floyd', 'PERSON'], ['Houston', 'GPE'], ['Texas', 'GPE'], ['Floyd', 'PERSON'], ['May', 'DATE'], ['Minneapolis', 'GPE'], ['nearly nine minutes', 'TIME']]",A man kneels in front of a memorial and mural for PERSON,"[['George Floyd', 'PERSON']]",0.5922457,0.5186257,"['A man', 'front', 'a memorial', 'mural', 'PERSON', 'GPE', 'GPE', 'Mr Floyd', 'DATE', 'GPE', 'a white police officer', 'his neck', 'TIME', 'nationwide protests']","['A man', 'front', 'a memorial', 'mural', 'PERSON']","['an individual standing in front of a wall with art on it', 'a woman looking at the side on this wall with art', 'a man sitting in front of an art wall with angel artwork']","[[0.5578666925430298, 0.3776606023311615, 0.3272768557071686, 0.6286742687225342], [0.5051829218864441, 0.47910383343696594, 0.3380964696407318, 0.7260072827339172], [0.4876772165298462, 0.6414521932601929, 0.5917069315910339, 0.6100443005561829], [0.515633761882782, 0.4317299425601959, 0.9784573912620544, 0.8454045057296753]]","[[0.5347896218299866, 0.4288254380226135, 0.3841851055622101, 0.7435963749885559], [0.5284290313720703, 0.4543226957321167, 0.32857024669647217, 0.6565786600112915]]",0.798507164435366
test/177.png,Photographs shared widely on TikTok and Twitter in late 2020 and early 2021 showed U.S. Rep. Alexandria Ocasio-Cortez.,the images show the Grammy-winning English singer Dua Lipa.,1,https://www.snopes.com/fact-check/aoc-dua-lipa-ocasio-cortez/,"[[337.0720520019531, 29.21799087524414, 486.9129638671875, 312.56024169921875], [46.960792541503906, 22.779407501220703, 263.29864501953125, 309.9845275878906], [183.18911743164062, 104.734375, 283.97528076171875, 258.12078857421875], [290.7797546386719, 117.07828521728516, 368.7239990234375, 159.70489501953125], [3.175581693649292, 45.803096771240234, 40.404136657714844, 92.76920318603516], [379.9815368652344, 154.38253784179688, 430.128662109375, 220.96011352539062], [90.3900146484375, 243.9619140625, 135.94729614257812, 314.0], [274.9529113769531, 119.10403442382812, 312.6041564941406, 264.96630859375], [513.3366088867188, 74.02301025390625, 549.9310913085938, 313.6725158691406], [517.02490234375, 219.1646728515625, 550.0, 258.2247314453125]]",Photographs shared widely on PRODUCT and ORG in DATE and DATE showed GPE Rep. PERSON.,"[['TikTok', 'PRODUCT'], ['Twitter', 'ORG'], ['late 2020', 'DATE'], ['early 2021', 'DATE'], ['U.S.', 'GPE'], ['Alexandria Ocasio-Cortez', 'PERSON']]",the images show the Grammy-winning LANGUAGE singer PERSON.,"[['English', 'LANGUAGE'], ['Dua Lipa', 'PERSON']]",0.29296735,0.059209645,"['PERSON', 'ORG', 'DATE', 'DATE', 'GPE Rep. PERSON']","['the images', 'the PERSON-winning NORP singer PERSON']","['this is a man and woman in what you see with a mask on his skin', 'a woman in black suit and mask on the street', 'this is a man and a woman in face mask on a street']","[[0.5206210017204285, 0.5448930859565735, 0.39651909470558167, 0.9239956140518188]]","[[0.37385427951812744, 0.5279539227485657, 0.34344983100891113, 0.8310097455978394], [0.5771666169166565, 0.5914044976234436, 0.5039878487586975, 0.6322984099388123]]",0.7488688012684381
test/178.jpg,"A photograph of a scantily clad singer represents ""antifa"" in a Seattle anti-police-brutality protest zone in summer 2020.","The photograph was taken by photographer Peretz Partensky on Sept. 25, 2011, at the Folsom Street Fair, which is a leather and BDSM festival that takes place every fall in San Francisco, California.",1,https://www.snopes.com/fact-check/folsom-street-fair-photo/,"[[3.749753475189209, 133.1245574951172, 161.93551635742188, 264.4640808105469], [732.5952758789062, 164.43605041503906, 770.08984375, 209.70993041992188], [732.05908203125, 165.1202392578125, 769.3305053710938, 208.2776336669922], [206.129638671875, 66.97296142578125, 638.15576171875, 297.75518798828125], [0.409635812044143, 130.33901977539062, 161.4184112548828, 275.3743591308594], [207.61619567871094, 65.14544677734375, 636.1858520507812, 299.1255798339844], [4.221767425537109, 134.266357421875, 158.66404724121094, 264.0905456542969], [680.4111328125, 0.0, 787.3309936523438, 121.22604370117188], [739.8452758789062, 168.69593811035156, 769.0670166015625, 208.81910705566406], [742.597900390625, 229.88845825195312, 801.7081298828125, 260.2916259765625]]","A photograph of a scantily clad singer represents ""antifa"" in a GPE anti-police-brutality protest zone in DATE.","[['Seattle', 'GPE'], ['summer 2020', 'DATE']]","The photograph was taken by photographer PERSON on DATE, at FAC, which is a leather and BDSM festival that takes place every fall in GPE, GPE.","[['Peretz Partensky', 'PERSON'], ['Sept. 25, 2011', 'DATE'], ['the Folsom Street Fair', 'FAC'], ['San Francisco', 'GPE'], ['California', 'GPE']]",0.33326647,0.37908694,"['A photograph', 'a scantily clad singer', '""antifa', 'a GPE anti-police-brutality protest zone', 'DATE']","['The photograph', 'photographer', 'Peretz Partensky', 'DATE', 'ORG', 'which', 'a leather and BDSM festival', 'that', 'place', 'GPE', 'GPE']","['a sign with words on the side of a street', 'a sign on the side of a street with graffiti', 'a white sign on the side of a street']","[[0.5003188252449036, 0.4562549293041229, 0.7511868476867676, 0.674477756023407], [0.747059166431427, 0.4332749545574188, 0.25450509786605835, 0.4110642075538635], [0.49500709772109985, 0.3985545039176941, 0.4326491355895996, 0.3154993951320648], [0.5478905439376831, 0.4503787159919739, 0.6977821588516235, 0.640913188457489]]","[[0.5182366967201233, 0.5187309980392456, 0.91011643409729, 0.8923940062522888], [0.5262100100517273, 0.3594954013824463, 0.582481861114502, 0.5199931859970093]]",0.7086511761274816
test/179.jpg,the artists Sand in your Eye make the portrait on the beach in Whitby in the north of England for the charity WaterAid.,"A giant sand portrait by WaterAid and artists Sand In Your Eye of Ansha, a 12-year-old from Frat in Ethiopia adorns Whitby Beach on March 15, 2021 in Whitby, England.",0,https://www.bbc.com/news/world-africa-56443644,"[[288.19024658203125, 150.80824279785156, 550.7774658203125, 267.2801818847656], [158.99073791503906, 135.73483276367188, 241.4707794189453, 171.44764709472656], [489.4145812988281, 204.78515625, 513.8169555664062, 245.66522216796875], [72.40328979492188, 54.17073440551758, 96.8117904663086, 95.48028564453125], [53.00517654418945, 91.7587890625, 68.1090087890625, 120.67333221435547], [190.88084411621094, 108.9712905883789, 206.94183349609375, 131.9665985107422], [70.45191192626953, 103.17742919921875, 91.77397918701172, 139.4552764892578], [182.72019958496094, 208.06739807128906, 236.19898986816406, 254.0910186767578], [136.4607391357422, 126.0957260131836, 146.20932006835938, 140.73924255371094], [351.91351318359375, 107.6791763305664, 403.2216796875, 132.4772491455078]]",the artists PERSON in your Eye make the portrait on the beach in GPE in the north of GPE for the charity ORG.,"[['Sand', 'PERSON'], ['Whitby', 'GPE'], ['England', 'GPE'], ['WaterAid', 'ORG']]","A giant sand portrait by ORG and artists PERSON In Your Eye of Ansha, a DATE from ORG in GPE adorns GPE on DATE in GPE, GPE.","[['WaterAid', 'ORG'], ['Sand', 'PERSON'], ['12-year-old', 'DATE'], ['Frat', 'ORG'], ['Ethiopia', 'GPE'], ['Whitby Beach', 'GPE'], ['March 15, 2021', 'DATE'], ['Whitby', 'GPE'], ['England', 'GPE']]",0.57950455,0.62309194,"['the artists', 'Sand', 'the portrait', 'the beach', 'GPE', 'the north', 'GPE', 'the charity ORG']","['A giant sand portrait', 'ORG', 'artists', 'Your Eye', 'Ansha', 'ORG', 'GPE adorns', 'DATE', 'GPE', 'GPE']","['a view of an image on the side of this beach with a person', 'this is an aerial shot of a beach with the ocean', 'a photo of the beach with an image on it']","[[0.5364058017730713, 0.6696158647537231, 0.3701176345348358, 0.28038543462753296], [0.49981993436813354, 0.7037390470504761, 0.9667011499404907, 0.5203601121902466], [0.49726253747940063, 0.6733344793319702, 0.546465277671814, 0.3518783450126648], [0.49991169571876526, 0.6296815872192383, 0.9926940202713013, 0.7126185894012451]]","[[0.4901249408721924, 0.6140800714492798, 0.5481313467025757, 0.5427648425102234]]",0.5182469270237793
test/180.jpg,"Supporters of Felix Tshisekedi, the newly declared winner, in Kinshasa on Thursday.","Residents celebrate in Kinshasa, Congo, on Thursday after the election results were announced.",0,https://www.nytimes.com/2019/01/10/world/africa/congo-election-tshisekedi-fayulu.html,"[[120.09961700439453, 117.78497314453125, 221.46238708496094, 344.95550537109375], [238.5181884765625, 123.62051391601562, 305.9315185546875, 356.3811340332031], [312.6437072753906, 149.1066436767578, 365.81036376953125, 249.78587341308594], [89.03089141845703, 122.36065673828125, 119.97045135498047, 218.8333282470703], [413.44110107421875, 115.93142700195312, 485.02435302734375, 353.2687072753906], [454.3897705078125, 196.51968383789062, 491.5955505371094, 250.83067321777344], [50.66643524169922, 127.01506805419922, 88.5291976928711, 233.57997131347656], [150.98367309570312, 163.07806396484375, 196.58575439453125, 218.95318603515625], [515.3314208984375, 163.5193634033203, 599.9417114257812, 399.70489501953125], [249.5401611328125, 230.3173065185547, 284.0295104980469, 274.981689453125]]","Supporters of Felix Tshisekedi, the newly declared winner, in ORG on DATE.","[['Kinshasa', 'ORG'], ['Thursday', 'DATE']]","Residents celebrate in GPE, GPE, on DATE after the election results were announced.","[['Kinshasa', 'GPE'], ['Congo', 'GPE'], ['Thursday', 'DATE']]",0.6590795,0.65562594,"['Supporters', 'PERSON', 'the newly declared winner', 'GPE', 'DATE']","['Residents', 'GPE', 'GPE', 'DATE', 'the election results']","['a group of people walking down a street at night', 'a group of people walking down a city street', 'a group of people walking down the street']","[[0.35367584228515625, 0.5732800960540771, 0.33695003390312195, 0.6574910879135132], [0.47844409942626953, 0.5617485046386719, 0.3109491467475891, 0.6596964597702026], [0.5251859426498413, 0.5995528101921082, 0.38218262791633606, 0.6580936312675476]]","[[0.5044894814491272, 0.5287218689918518, 0.5577560067176819, 0.6732534170150757]]",0.659281162433999
test/181.jpg,"On Tuesday, Toure, a Gambian salt harvester collects salt from the bottom of Lake Retba in Senegal...","Touré, a Gambian salt harvester, holds a basket filled with the salt harvested from the crust of the bottom of the Lake Retba (Pink Lake) in Senegal on March 16, 2021.",0,https://www.bbc.com/news/world-africa-56443644,"[[6.505929470062256, 43.80622863769531, 629.7869873046875, 337.49371337890625], [408.54913330078125, 211.13673400878906, 603.022705078125, 475.99005126953125], [401.7694396972656, 351.7747802734375, 751.13623046875, 530.4912719726562], [422.1806945800781, 356.4678039550781, 739.0419311523438, 515.3699340820312], [405.1291809082031, 349.4657897949219, 754.0668334960938, 530.4100341796875], [0.377655744552612, 222.89456176757812, 41.96105194091797, 365.4758605957031], [415.1735534667969, 353.6075744628906, 754.1226196289062, 519.4757080078125], [400.0110168457031, 354.26165771484375, 754.8391723632812, 527.7967529296875], [408.18939208984375, 360.7886047363281, 755.0960083007812, 522.902099609375], [705.4987182617188, 467.32720947265625, 737.2452392578125, 505.0859680175781]]","On DATE, Toure, a NORP salt harvester collects salt from the bottom of LOC in GPE...","[['Tuesday', 'DATE'], ['Gambian', 'NORP'], ['Lake Retba', 'LOC'], ['Senegal', 'GPE']]","ORG, a NORP salt harvester, holds a basket filled with the salt harvested from the crust of the bottom of LOC (LOC) in GPE on DATE.","[['Touré', 'ORG'], ['Gambian', 'NORP'], ['the Lake Retba', 'LOC'], ['Pink Lake', 'LOC'], ['Senegal', 'GPE'], ['March 16, 2021', 'DATE']]",0.6804953,0.6685847,"['DATE', 'a NORP salt harvester', 'salt', 'the bottom', 'Lake Retba', 'GPE']","['PERSON', 'a NORP salt harvester', 'a basket', 'the salt', 'the crust', 'the bottom', 'the Lake Retba', '(Pink Lake', 'GPE', 'DATE']","['this man in the water next to a boat', 'this person in the water next to a boat', 'a statue in the water next to a boat']","[[0.5498624444007874, 0.6806990504264832, 0.4053591191768646, 0.4001217782497406], [0.48384854197502136, 0.7607681751251221, 0.27929046750068665, 0.28450071811676025], [0.6378690600395203, 0.7207422256469727, 0.5566487908363342, 0.44294315576553345]]","[[0.46770691871643066, 0.589910089969635, 0.2794116139411926, 0.5966154932975769], [0.5093899965286255, 0.7122545838356018, 0.4254898130893707, 0.4071519076824188]]",0.5781880540924774
test/182.jpg,"The U. S. Supreme Court building stands quietly before dawn in Washington, Friday, Oct. 5, 2018.","The U. S. Supreme Court building in Washington, D.C.",0,https://www.military.com/daily-news/2019/02/22/supreme-court-retirees-can-be-court-martialed-crimes-committed-after-service.html,"[[251.759033203125, 307.00665283203125, 283.735595703125, 391.1958923339844], [232.60232543945312, 379.19012451171875, 791.35595703125, 530.186767578125], [306.4228820800781, 256.2156982421875, 330.776611328125, 297.34930419921875], [600.2640991210938, 313.6636047363281, 617.6914672851562, 327.0182800292969], [300.11505126953125, 258.8847351074219, 333.6987609863281, 297.07965087890625], [296.56634521484375, 262.7872619628906, 306.2642822265625, 297.68475341796875], [259.17974853515625, 356.89581298828125, 271.40606689453125, 394.22247314453125], [301.6625061035156, 257.5169982910156, 332.9880676269531, 296.85784912109375], [625.64501953125, 311.3636474609375, 643.7515869140625, 324.00067138671875], [600.4312744140625, 313.16644287109375, 617.4517211914062, 327.33734130859375]]","ORG building stands quietly before dawn in GPE, DATE.","[['The U. S. Supreme Court', 'ORG'], ['Washington', 'GPE'], ['Friday, Oct. 5, 2018', 'DATE']]","ORG building in GPE, D.C.","[['The U. S. Supreme Court', 'ORG'], ['Washington', 'GPE']]",0.4520763,0.43653348,"['ORG building', 'dawn', 'GPE', 'DATE']","['ORG building', 'GPE', 'GPE']","['this is a building with an lights on the front at night', 'an evening view of the building with a lamp on the top', 'a light on the side of a building with steps']","[[0.49832388758659363, 0.4487096071243286, 0.7959017157554626, 0.7434507608413696], [0.5318859219551086, 0.3881649672985077, 0.35068801045417786, 0.3263702988624573]]","[[0.4385029077529907, 0.5590988397598267, 0.5870010852813721, 0.7038731575012207]]",0.7127728493784401
test/183.png,Posts shared on social media about the event purported to document the display of Nazi and Confederate flags offered for sale at the rally,The photograph seen above was taken in a different time and place that had no connection to “Million MAGA March.”,1,https://www.snopes.com/fact-check/million-maga-nazi-banner/,"[[245.41136169433594, 112.11358642578125, 366.4364929199219, 334.0950927734375], [220.91595458984375, 93.0557861328125, 401.7740783691406, 320.3180847167969], [226.0474395751953, 93.85285949707031, 421.5567626953125, 274.9275817871094], [4.626142978668213, 352.5712890625, 613.1143798828125, 468.47711181640625], [521.5888671875, 64.90665435791016, 629.3145141601562, 297.9361572265625], [225.10293579101562, 83.9309310913086, 397.5918273925781, 119.48267364501953], [530.7691650390625, 269.6316223144531, 618.8897094726562, 360.5860290527344], [105.91991424560547, 292.1929016113281, 128.97579956054688, 332.78033447265625], [530.3169555664062, 284.1116027832031, 550.7427978515625, 351.6705322265625], [514.15576171875, 47.91189956665039, 629.7313842773438, 299.41424560546875]]",Posts shared on social media about the event purported to document the display of NORP and ORG flags offered for sale at the rally,"[['Nazi', 'NORP'], ['Confederate', 'ORG']]",The photograph seen above was taken in a different time and place that had no connection to “Million MAGA March.”,[],0.13821472,0.017227324,"['Posts', 'social media', 'the event', 'the display', 'NORP', 'ORG flags', 'sale', 'the rally']","['The photograph', 'a different time', 'place', 'that', 'no connection', 'WORK_OF_ART']","['a man standing in front of a car with flags', 'a man standing in front of a truck with flags', 'a man standing in front of an car with many flags']","[[0.4147530496120453, 0.6154544949531555, 0.3281302750110626, 0.5661497712135315], [0.4777061641216278, 0.5824531316757202, 0.4537891447544098, 0.5576334595680237], [0.5451886653900146, 0.6047449111938477, 0.5321245193481445, 0.6660028100013733], [0.43888357281684875, 0.73765629529953, 0.4720242917537689, 0.48947906494140625]]","[[0.3623258173465729, 0.491319477558136, 0.45940518379211426, 0.5999274253845215], [0.5537981390953064, 0.5383065342903137, 0.3693818151950836, 0.5660832524299622]]",0.713962628341221
test/184.jpg,"Sarah Palin wants to ban ""Arabic numerals"" from American schools.",Former vice presidential Republican candidate Sarah Palin speaks during a Tea Party rally against the Iran deal on the West Lawn of the Capitol in Washington.,1,https://www.snopes.com/fact-check/sarah-palin-arabic-numerals/,"[[158.99063110351562, 26.878768920898438, 829.9658813476562, 445.36846923828125], [118.2326431274414, 323.0224609375, 474.7296447753906, 446.1236572265625], [139.4396209716797, 319.4822692871094, 457.1181335449219, 446.48236083984375], [578.5128173828125, 450.060302734375, 608.735595703125, 451.943115234375], [578.5528564453125, 450.04327392578125, 608.678466796875, 451.9488830566406], [139.2108154296875, 319.9687805175781, 461.06683349609375, 445.926513671875], [129.20245361328125, 328.1300354003906, 434.5586853027344, 445.30706787109375], [135.4823760986328, 318.3400573730469, 465.2187805175781, 449.5500793457031], [578.308837890625, 450.0079650878906, 609.2936401367188, 451.974609375], [130.24571228027344, 316.73284912109375, 467.24981689453125, 450.84234619140625]]","PERSON wants to ban ""NORP numerals"" from NORP schools.","[['Sarah Palin', 'PERSON'], ['Arabic', 'NORP'], ['American', 'NORP']]",Former vice presidential NORP candidate PERSON speaks during a ORG rally against the GPE deal on LOC of the FAC in GPE.,"[['Republican', 'NORP'], ['Sarah Palin', 'PERSON'], ['Tea Party', 'ORG'], ['Iran', 'GPE'], ['the West Lawn', 'LOC'], ['Capitol', 'FAC'], ['Washington', 'GPE']]",0.32508907,0.3111629,"['PERSON', '""NORP numerals', 'NORP schools']","['Former vice presidential NORP candidate PERSON', 'a ORG rally', 'the GPE deal', 'the West Lawn', 'the FAC', 'GPE']","['a woman standing at a microphone in front of a podium', 'a woman standing in front of a podium', 'this is the head on top of a conversation with microphone']","[[0.5334113240242004, 0.5170158743858337, 0.8005388975143433, 0.9566566944122314], [0.7285411357879639, 0.47373658418655396, 0.2066323310136795, 0.29560449719429016], [0.3530345559120178, 0.6628274321556091, 0.3272295594215393, 0.6028909683227539]]","[[0.5642773509025574, 0.46750882267951965, 0.4745585322380066, 0.8752502202987671], [0.5243434906005859, 0.5054442286491394, 0.626465380191803, 0.9921666383743286]]",0.6614200059294719
